Source sentence,Answer sentence
"atas perbuatannya , waryono dianggap melanggar pasal 2 ayat ( 1 ) atau pasal 3 undang-undang nomor 31 tahun 1999 sebagaimana diubah dalam undang-undang nomor 20 tahun 2001 jo pasal 55 ayat ( 1 ) kuh pidana .",waryono adalah entitas tokoh .
"telah dilaporkan juga beberapa tuntutan hukum yang sangat berat yang diajukan melawan pg&e .",pg&e adalah entitas produk .
"pada laga ini , tujuh peluang bayern dimentahkan kiper atletico jan oblak .",bayern adalah entitas produk .
"pada laga ini , tujuh peluang bayern dimentahkan kiper atletico jan oblak .",atletico adalah entitas produk .
"pada laga ini , tujuh peluang bayern dimentahkan kiper atletico jan oblak .",jan oblak adalah entitas tokoh .
"fms adalah romo frans magnis suseno yang melayangkan protes ke lsm di amerika karena akan memberikan gelar negarawan kepada presiden sby .",fms adalah entitas tokoh .
"fms adalah romo frans magnis suseno yang melayangkan protes ke lsm di amerika karena akan memberikan gelar negarawan kepada presiden sby .",romo frans magnis suseno adalah entitas tokoh .
"fms adalah romo frans magnis suseno yang melayangkan protes ke lsm di amerika karena akan memberikan gelar negarawan kepada presiden sby .",lsm adalah entitas lokasi .
"fms adalah romo frans magnis suseno yang melayangkan protes ke lsm di amerika karena akan memberikan gelar negarawan kepada presiden sby .",amerika adalah entitas lokasi .
"fms adalah romo frans magnis suseno yang melayangkan protes ke lsm di amerika karena akan memberikan gelar negarawan kepada presiden sby .",sby adalah entitas tokoh .
"kedua tim sudah 3 kali bertemu di manahan dan seluruhnya dimenangi sfc .",sfc adalah entitas produk .
"bagian kesehatan sekolah menzies , gary robinson menyerukan pencatatan bunuh diri gaya queensland .",gary robinson adalah entitas tokoh .
"bagian kesehatan sekolah menzies , gary robinson menyerukan pencatatan bunuh diri gaya queensland .",queensland adalah entitas tokoh .
"hingga saat ini belum ada perangkat yang menggunakan teknologi li-fi sehingga bisa diasumsikan bahwa apple memang tengah menguji kemungkinan pengimplementasian teknologi tersebut dalam sistem operasi ios .",teknologi li-fi adalah entitas produk .
"hingga saat ini belum ada perangkat yang menggunakan teknologi li-fi sehingga bisa diasumsikan bahwa apple memang tengah menguji kemungkinan pengimplementasian teknologi tersebut dalam sistem operasi ios .",apple adalah entitas produk .
"hingga saat ini belum ada perangkat yang menggunakan teknologi li-fi sehingga bisa diasumsikan bahwa apple memang tengah menguji kemungkinan pengimplementasian teknologi tersebut dalam sistem operasi ios .",ios adalah entitas produk .
"jakarta - - micom : industri mobil merk nasional sedang menggeliat . paling tidak terdapat 12 perusahaan nasional yang telah membuat prototype kendaraan , baik untuk roda dua , roda tiga , maupun roda empat",jakarta adalah entitas lokasi .
"upaya itu dibuktikan dengan meluncurkan mobil lcgc new agya , di jakarta , jumat ( 2017/07/04 ) .",new agya adalah entitas produk .
"upaya itu dibuktikan dengan meluncurkan mobil lcgc new agya , di jakarta , jumat ( 2017/07/04 ) .",jakarta adalah entitas lokasi .
"rusdy mengatakan , berbagai upaya sudah dilakukan untuk mendamaikan kedua belah pihak yang sering bertikai tersebut . perdamaian bahkan dilakukan sampai ke malino , sulawesi selatan .",rusdy adalah entitas tokoh .
"rusdy mengatakan , berbagai upaya sudah dilakukan untuk mendamaikan kedua belah pihak yang sering bertikai tersebut . perdamaian bahkan dilakukan sampai ke malino , sulawesi selatan .",malino adalah entitas lokasi .
"rusdy mengatakan , berbagai upaya sudah dilakukan untuk mendamaikan kedua belah pihak yang sering bertikai tersebut . perdamaian bahkan dilakukan sampai ke malino , sulawesi selatan .",sulawesi selatan adalah entitas lokasi .
""' kincir.com , situs media sosial khusus anak muda berbasis online fans club pertama di indonesia , telah merilis aplikasi gratis untuk android .",kincir.com adalah entitas produk .
""' kincir.com , situs media sosial khusus anak muda berbasis online fans club pertama di indonesia , telah merilis aplikasi gratis untuk android .",indonesia adalah entitas lokasi .
""' kincir.com , situs media sosial khusus anak muda berbasis online fans club pertama di indonesia , telah merilis aplikasi gratis untuk android .",android adalah entitas produk .
"berita ini tidak sepenuhnya buruk , meski seperti kapal tangki yunani yang penuh dengan minyak yang telah disuling telah dilepaskan hari ini , lengkap dengan kargo utuh dan 19 kru kapal tidak dilukai .",yunani adalah entitas lokasi .
"seorang pria yang menyatakan telah memasang sebuah bom di tubuh nya ditangkap setelah penyanderaan dengan petugas polisi di sebuah kota di hertfordshire , inggris .",hertfordshire adalah entitas lokasi .
"seorang pria yang menyatakan telah memasang sebuah bom di tubuh nya ditangkap setelah penyanderaan dengan petugas polisi di sebuah kota di hertfordshire , inggris .",inggris adalah entitas lokasi .
"dua gol kukar dicetak michael orah dan yogi rahadian , sementara semen padang unggul lebih dulu lewat gol adi nugroho .",kukar adalah entitas produk .
"dua gol kukar dicetak michael orah dan yogi rahadian , sementara semen padang unggul lebih dulu lewat gol adi nugroho .",michael orah adalah entitas tokoh .
"dua gol kukar dicetak michael orah dan yogi rahadian , sementara semen padang unggul lebih dulu lewat gol adi nugroho .",yogi rahadian adalah entitas tokoh .
"dua gol kukar dicetak michael orah dan yogi rahadian , sementara semen padang unggul lebih dulu lewat gol adi nugroho .",semen padang adalah entitas produk .
"dua gol kukar dicetak michael orah dan yogi rahadian , sementara semen padang unggul lebih dulu lewat gol adi nugroho .",adi nugroho adalah entitas tokoh .
"laga besar itu akan digelar di stadion manahan , solo , jawa tengah , pada ahad 26 februari .",stadion manahan adalah entitas lokasi .
"laga besar itu akan digelar di stadion manahan , solo , jawa tengah , pada ahad 26 februari .",solo adalah entitas lokasi .
"laga besar itu akan digelar di stadion manahan , solo , jawa tengah , pada ahad 26 februari .",jawa tengah adalah entitas lokasi .
"" berdasarkan data yang dib-pploleh dari bkmg tretes , gempa yang terjadi di situbondo bergoyang ke atas dan ke bawah , bukan ke samping . gempa tersebut disertai dengan suara bunyi dentuman , " imbuhnya .",tretes adalah entitas lokasi .
"" berdasarkan data yang dib-pploleh dari bkmg tretes , gempa yang terjadi di situbondo bergoyang ke atas dan ke bawah , bukan ke samping . gempa tersebut disertai dengan suara bunyi dentuman , " imbuhnya .",situbondo adalah entitas lokasi .
"bahkan dibandingkan kompatriot senegara , ranieri masih di bawah mister fabio capello , marcello lippi , atau carlo ancelotti .",ranieri adalah entitas tokoh .
"bahkan dibandingkan kompatriot senegara , ranieri masih di bawah mister fabio capello , marcello lippi , atau carlo ancelotti .",fabio capello adalah entitas tokoh .
"bahkan dibandingkan kompatriot senegara , ranieri masih di bawah mister fabio capello , marcello lippi , atau carlo ancelotti .",marcello lippi adalah entitas tokoh .
"bahkan dibandingkan kompatriot senegara , ranieri masih di bawah mister fabio capello , marcello lippi , atau carlo ancelotti .",carlo ancelotti adalah entitas tokoh .
"para peneliti kemudian berupaya untuk memperoleh kembali uang mereka dan pergi ke hotel tempat whitton dan dyer tinggal , namun hanya menemukan kamar yang kosong dan kedua orang tersebut tidak diketahui keberadaan nya .",whitton adalah entitas tokoh .
"para peneliti kemudian berupaya untuk memperoleh kembali uang mereka dan pergi ke hotel tempat whitton dan dyer tinggal , namun hanya menemukan kamar yang kosong dan kedua orang tersebut tidak diketahui keberadaan nya .",dyer adalah entitas tokoh .
"jika anda berminat , hubungi kayan production & amp ; communication : 083899715725 , 085693427788 , atau 081311630001 .",kayan production & amp ; communication adalah entitas produk .
"hari - hari ini umat kristiani di seluruh indonesia sedang merayakan paskah dengan berbagai ritual di gereja . paskah adalah perayaan kebangkitan yesus kristus untuk menebus dosa manusia .",indonesia adalah entitas lokasi .
"hari - hari ini umat kristiani di seluruh indonesia sedang merayakan paskah dengan berbagai ritual di gereja . paskah adalah perayaan kebangkitan yesus kristus untuk menebus dosa manusia .",paskah adalah entitas event .
"hari - hari ini umat kristiani di seluruh indonesia sedang merayakan paskah dengan berbagai ritual di gereja . paskah adalah perayaan kebangkitan yesus kristus untuk menebus dosa manusia .",paskah adalah entitas event .
"hari - hari ini umat kristiani di seluruh indonesia sedang merayakan paskah dengan berbagai ritual di gereja . paskah adalah perayaan kebangkitan yesus kristus untuk menebus dosa manusia .",perayaan kebangkitan yesus kristus adalah entitas event .
"kementerian pertahanan belanda memastikan tiga bangkai kapal perangnya yang terabaikan di dasar laut jawa raib .",laut jawa adalah entitas lokasi .
"publik kata ruhut jangan sampai tertipu oleh upaya pencitraan yang terus dibangunnya lewat banyak media massa demi meraih kursi nomor satu di indonesia .",ruhut adalah entitas tokoh .
"publik kata ruhut jangan sampai tertipu oleh upaya pencitraan yang terus dibangunnya lewat banyak media massa demi meraih kursi nomor satu di indonesia .",indonesia adalah entitas lokasi .
"bahkan nasi goreng ini adalah salah-satu kuliner yang sangat mudah ditemui di indonesia .",nasi goreng adalah entitas makanan .
"bahkan nasi goreng ini adalah salah-satu kuliner yang sangat mudah ditemui di indonesia .",indonesia adalah entitas lokasi .
"politisi partai golkar nurul arifin menilai kekisruhan dalam pemerintahan presiden joko widodo ( jokowi ) dan wakil presiden jusuf kalla bukan karena gangguan dari koalisi merah putih ( kmp ) .",nurul arifin adalah entitas tokoh .
"politisi partai golkar nurul arifin menilai kekisruhan dalam pemerintahan presiden joko widodo ( jokowi ) dan wakil presiden jusuf kalla bukan karena gangguan dari koalisi merah putih ( kmp ) .",joko widodo adalah entitas tokoh .
"politisi partai golkar nurul arifin menilai kekisruhan dalam pemerintahan presiden joko widodo ( jokowi ) dan wakil presiden jusuf kalla bukan karena gangguan dari koalisi merah putih ( kmp ) .",jokowi adalah entitas tokoh .
"politisi partai golkar nurul arifin menilai kekisruhan dalam pemerintahan presiden joko widodo ( jokowi ) dan wakil presiden jusuf kalla bukan karena gangguan dari koalisi merah putih ( kmp ) .",jusuf kalla adalah entitas tokoh .
"6 tempat nongkrong asyik dan nyaman di tegal yang wajib kalian kunjungi",tegal adalah entitas lokasi .
"pihak omotor pun meminta maaf karena tak semua penggemar bisa menyaksikan langsung penampilan leeteuk cs . super show 4 super junior akan digelar di meis ancol pada 28 dan 29 april mendatang .",leeteuk adalah entitas tokoh .
"pihak omotor pun meminta maaf karena tak semua penggemar bisa menyaksikan langsung penampilan leeteuk cs . super show 4 super junior akan digelar di meis ancol pada 28 dan 29 april mendatang .",super show 4 super junior adalah entitas event .
"pihak omotor pun meminta maaf karena tak semua penggemar bisa menyaksikan langsung penampilan leeteuk cs . super show 4 super junior akan digelar di meis ancol pada 28 dan 29 april mendatang .",meis ancol adalah entitas lokasi .
"g 310 r dibanderol rp99 juta , r 1200 gs rallye dijual rp699 juta , dan rp575 juta untuk r ninet racer .",g 310 r adalah entitas produk .
"g 310 r dibanderol rp99 juta , r 1200 gs rallye dijual rp699 juta , dan rp575 juta untuk r ninet racer .",r 1200 gs rallye adalah entitas produk .
"g 310 r dibanderol rp99 juta , r 1200 gs rallye dijual rp699 juta , dan rp575 juta untuk r ninet racer .",r ninet racer adalah entitas produk .
"jakarta - - micom : pt pertamina ( persero ) tengah mengincar setidaknya delapan pengelolaan blok minyak dan gas bumi yang berlokasi di luar",jakarta adalah entitas lokasi .
"jakarta - - micom : pt pertamina ( persero ) tengah mengincar setidaknya delapan pengelolaan blok minyak dan gas bumi yang berlokasi di luar",micom adalah entitas produk .
"jakarta - - micom : pt pertamina ( persero ) tengah mengincar setidaknya delapan pengelolaan blok minyak dan gas bumi yang berlokasi di luar",pt pertamina adalah entitas produk .
"berdasarkan ketentuan dispute settlement understanding ( dsu ) pasal 17.14 , keputusan ab akan diadopsi oleh dsb setelah 30 hari dikeluarkannya laporan ab , yaitu pada awal mei 2012 .",dsb adalah entitas produk .
"menurut dia , beberapa kaca di sejumlah toko pecah akibat lemparan baru . " itu toko di perempatan jalan kali baru timur , " ujar dia .",jalan kali baru timur adalah entitas lokasi .
"sekretaris kabinet andi widjajanto mengatakan presiden joko widodo telah memilih politikus partai nasdem , h. m.",andi widjajanto adalah entitas tokoh .
"sekretaris kabinet andi widjajanto mengatakan presiden joko widodo telah memilih politikus partai nasdem , h. m.",joko widodo adalah entitas tokoh .
"bangladesh memperoleh sebuah kemenangan mengejutkan atas afrika selatan dengan skor 67 pada fase super 8 piala dunia di stadion providence , georgetown , guyana .",bangladesh adalah entitas lokasi .
"bangladesh memperoleh sebuah kemenangan mengejutkan atas afrika selatan dengan skor 67 pada fase super 8 piala dunia di stadion providence , georgetown , guyana .",afrika selatan adalah entitas lokasi .
"bangladesh memperoleh sebuah kemenangan mengejutkan atas afrika selatan dengan skor 67 pada fase super 8 piala dunia di stadion providence , georgetown , guyana .",piala dunia adalah entitas event .
"bangladesh memperoleh sebuah kemenangan mengejutkan atas afrika selatan dengan skor 67 pada fase super 8 piala dunia di stadion providence , georgetown , guyana .",stadion providence adalah entitas lokasi .
"bangladesh memperoleh sebuah kemenangan mengejutkan atas afrika selatan dengan skor 67 pada fase super 8 piala dunia di stadion providence , georgetown , guyana .",georgetown adalah entitas lokasi .
"bangladesh memperoleh sebuah kemenangan mengejutkan atas afrika selatan dengan skor 67 pada fase super 8 piala dunia di stadion providence , georgetown , guyana .",guyana adalah entitas lokasi .
"polisi telah menetapkan 33 orang sebagai tersangka termasuk kepala desa selok awar-awar , hariyono .",desa selok awar-awar adalah entitas lokasi .
"polisi telah menetapkan 33 orang sebagai tersangka termasuk kepala desa selok awar-awar , hariyono .",hariyono adalah entitas tokoh .
"" ada delapan orang di pos tersebut dan semuanya tewas, " tutur farahi yang menyebut para pelaku adalah militan taliban .",farahi adalah entitas tokoh .
"dilansir antaranews , ketua umum mui kh maruf amin mengatakan aktivitas lgbt telah diharamkan dalam islam dan agama-agama samawi lainnya .",antaranews adalah entitas produk .
