source sentence,answer sentence
"justru kekisruhannya bukan karena kmp akan menjadi penghalang seperti yang dikhawatirkan masyarakat , justru kmp ini lebih firm dalam posisi saat ini ialah mendukung . kalau mengkritik ya mengkritif yang konstruktif . kami melihat kekacauan ini dari keluarga kih sendiri , kata nurul dalam diskusi evaluasi 100 hari pemerintahan jokowi-kalla di jakarta , senin (26/1/2015) .",nurul adalah entitas person
"justru kekisruhannya bukan karena kmp akan menjadi penghalang seperti yang dikhawatirkan masyarakat , justru kmp ini lebih firm dalam posisi saat ini ialah mendukung . kalau mengkritik ya mengkritif yang konstruktif . kami melihat kekacauan ini dari keluarga kih sendiri , kata nurul dalam diskusi evaluasi 100 hari pemerintahan jokowi-kalla di jakarta , senin (26/1/2015) .",jakarta adalah entitas location
"habibie sendiri mengharapkan penghargaan tersebut dapat menjadi momentum bagi para ilmuwan untuk bersatu dalam membangun bangsa .",habibie adalah entitas person
"ia mengungkapkan bahwa aburizal bakrie tidak hanya menjalin silahturahmi dengan suryo paloh tetap juga ke tokoh-tokoh lain .",aburizal bakrie adalah entitas person
"ia mengungkapkan bahwa aburizal bakrie tidak hanya menjalin silahturahmi dengan suryo paloh tetap juga ke tokoh-tokoh lain .",suryo paloh adalah entitas person
"sejak awal , kata agung , menteri berasal dari golkar sudah mengungkapkan hal itu kepada aburizal bakrie .",agung adalah entitas person
"sejak awal , kata agung , menteri berasal dari golkar sudah mengungkapkan hal itu kepada aburizal bakrie .",golkar adalah entitas organization
"sejak awal , kata agung , menteri berasal dari golkar sudah mengungkapkan hal itu kepada aburizal bakrie .",aburizal bakrie adalah entitas person
"upaya airlangga serius bertarung , tapi melihat gelagat tidak sehat , maka lebih baik mundur . itu pun jalan moderat , kata arie .",airlangga adalah entitas person
"upaya airlangga serius bertarung , tapi melihat gelagat tidak sehat , maka lebih baik mundur . itu pun jalan moderat , kata arie .",arie adalah entitas person
"saya serukan kepada warga gaza untuk melakukan evakuasi secepatnya dari setiap lokasi tempat hamas melancarkan kegiatan teroris .",hamas adalah entitas organization
"mindset seperti inilah yang perlu diubah , tandas grace .",grace adalah entitas person
"belum lagi paket undang-undang keuangan , termasuk undang-undang di sektor perbankan , yang sangat memudahkan bank asing beroperasi di indonesia .",indonesia adalah entitas location
"komite bermarkas di new york itu mengemukakan semakin banyak pemerintah beralih dari cara penindasan langsung menjadi lebih tak kentara dalam memberangus pengecam mereka di media , mulai dari pengetatan kendali atas pers seperti di rusia hingga pelarangan internet di china .",new york adalah entitas location
"komite bermarkas di new york itu mengemukakan semakin banyak pemerintah beralih dari cara penindasan langsung menjadi lebih tak kentara dalam memberangus pengecam mereka di media , mulai dari pengetatan kendali atas pers seperti di rusia hingga pelarangan internet di china .",rusia adalah entitas location
"komite bermarkas di new york itu mengemukakan semakin banyak pemerintah beralih dari cara penindasan langsung menjadi lebih tak kentara dalam memberangus pengecam mereka di media , mulai dari pengetatan kendali atas pers seperti di rusia hingga pelarangan internet di china .",china adalah entitas location
"antara lain , 12 petani di kediri , jawa timur , yang masuk penjara akibat mengembangkan bibit .",kediri adalah entitas location
"antara lain , 12 petani di kediri , jawa timur , yang masuk penjara akibat mengembangkan bibit .",jawa timur adalah entitas location
"di dalam rumah terdapat 113 foto karya mendur bersaudara .",mendur adalah entitas person
"kaum perempuan di afghanistan , terutama di pedesaan tempat orang sangat percaya pada tradisi , biasanya memilih tinggal di rumah atau melakukan pekerjaan ringan .",afghanistan adalah entitas location
"terminal bandara sepinggan baru ini dilengkapi dengan fasilitas yang lebih memadai dan modern .",terminal bandara sepinggan adalah entitas location
"kalau melihat dari platform politik masing-masing partai , intinya bukan sesuatu hal yang mengejutkan . platform demokrat dan pdi-p sebenarnya tidak banyak perbedaan mendasar . nasionalis kebangsaan , ujar agung , senin (11/5) di gedung dpr , jakarta .",demokrat adalah entitas organization
"kalau melihat dari platform politik masing-masing partai , intinya bukan sesuatu hal yang mengejutkan . platform demokrat dan pdi-p sebenarnya tidak banyak perbedaan mendasar . nasionalis kebangsaan , ujar agung , senin (11/5) di gedung dpr , jakarta .",pdi-p adalah entitas organization
"kalau melihat dari platform politik masing-masing partai , intinya bukan sesuatu hal yang mengejutkan . platform demokrat dan pdi-p sebenarnya tidak banyak perbedaan mendasar . nasionalis kebangsaan , ujar agung , senin (11/5) di gedung dpr , jakarta .",agung adalah entitas person
"kalau melihat dari platform politik masing-masing partai , intinya bukan sesuatu hal yang mengejutkan . platform demokrat dan pdi-p sebenarnya tidak banyak perbedaan mendasar . nasionalis kebangsaan , ujar agung , senin (11/5) di gedung dpr , jakarta .",gedung dpr adalah entitas location
"kalau melihat dari platform politik masing-masing partai , intinya bukan sesuatu hal yang mengejutkan . platform demokrat dan pdi-p sebenarnya tidak banyak perbedaan mendasar . nasionalis kebangsaan , ujar agung , senin (11/5) di gedung dpr , jakarta .",jakarta adalah entitas location
"dalam kabinet indonesia bersatu ii , ppp menempatkan dua menterinya , yaitu menteri agama suryadharma ali dan menteri perumahan suharso manoarfa .",kabinet indonesia bersatu ii adalah entitas organization
"dalam kabinet indonesia bersatu ii , ppp menempatkan dua menterinya , yaitu menteri agama suryadharma ali dan menteri perumahan suharso manoarfa .",ppp adalah entitas organization
"dalam kabinet indonesia bersatu ii , ppp menempatkan dua menterinya , yaitu menteri agama suryadharma ali dan menteri perumahan suharso manoarfa .",suryadharma ali adalah entitas person
"dalam kabinet indonesia bersatu ii , ppp menempatkan dua menterinya , yaitu menteri agama suryadharma ali dan menteri perumahan suharso manoarfa .",suharso manoarfa adalah entitas person
"jero ingin pengetatan konsumsi bbm subsidi tidak merugikan rakyat kelas menengah ke bawah , seperti nelayan , petani dan lainnya .",jero adalah entitas person
"ketidakhati-hatian dahlan telah membuat ketidakharmonisan antara pemerintah dengan dewan , kata ketua bk muhammad prakosa saat ditemui di kompleks dpr , senayan , kamis , 6 desember 2012 .",dahlan adalah entitas person
"ketidakhati-hatian dahlan telah membuat ketidakharmonisan antara pemerintah dengan dewan , kata ketua bk muhammad prakosa saat ditemui di kompleks dpr , senayan , kamis , 6 desember 2012 .",bk adalah entitas organization
"ketidakhati-hatian dahlan telah membuat ketidakharmonisan antara pemerintah dengan dewan , kata ketua bk muhammad prakosa saat ditemui di kompleks dpr , senayan , kamis , 6 desember 2012 .",muhammad prakosa adalah entitas person
"ketidakhati-hatian dahlan telah membuat ketidakharmonisan antara pemerintah dengan dewan , kata ketua bk muhammad prakosa saat ditemui di kompleks dpr , senayan , kamis , 6 desember 2012 .",kompleks dpr adalah entitas location
"ketidakhati-hatian dahlan telah membuat ketidakharmonisan antara pemerintah dengan dewan , kata ketua bk muhammad prakosa saat ditemui di kompleks dpr , senayan , kamis , 6 desember 2012 .",senayan adalah entitas location
"untuk mengenang aksi heroik mendur bersaudara , keluarga besar mendur mendirikan sebuah monumen yang disebut tugu pers mendur .",mendur adalah entitas person
"untuk mengenang aksi heroik mendur bersaudara , keluarga besar mendur mendirikan sebuah monumen yang disebut tugu pers mendur .",mendur adalah entitas person
"untuk mengenang aksi heroik mendur bersaudara , keluarga besar mendur mendirikan sebuah monumen yang disebut tugu pers mendur .",tugu pers mendur adalah entitas location
"para pejabat mdc mengatakan , ahad , puluhan pendukung partai itu telah diciduk oleh polisi .",mdc adalah entitas organization
"para pejabat mdc mengatakan , ahad , puluhan pendukung partai itu telah diciduk oleh polisi .",ahad adalah entitas person
"saingan berat khajimba adalah aslan bzhania , 51 tahun , yang menjabat kepala dinas keamanan negara selama lebih empat tahun sampai juli 2014 .",khajimba adalah entitas person
"saingan berat khajimba adalah aslan bzhania , 51 tahun , yang menjabat kepala dinas keamanan negara selama lebih empat tahun sampai juli 2014 .",aslan bzhania adalah entitas person
"hmi bisa menjadi tenaga kesejahteraan sosial masyarakat yang membantu mengatasi pmks , ujarnya .",hmi adalah entitas organization
"penggunaan marriot terhadap produk telur ini belum bisa diketahui , dan pihak marriot pun belum bisa dihubungi .",marriot adalah entitas organization
"ipphos berkantor di jalan hayam wuruk nomor 30 , jakarta sejak berdiri 2 oktober 1946 hingga 30 tahun kemudian .",ipphos adalah entitas organization
"ipphos berkantor di jalan hayam wuruk nomor 30 , jakarta sejak berdiri 2 oktober 1946 hingga 30 tahun kemudian .",jalan hayam wuruk adalah entitas location
"ipphos berkantor di jalan hayam wuruk nomor 30 , jakarta sejak berdiri 2 oktober 1946 hingga 30 tahun kemudian .",jakarta adalah entitas location
"fernita percaya bahwa angel memiliki kompetensi yang cukup dalam bidang politik karena ia dapat cepat belajar soal politik .",fernita adalah entitas person
"fernita percaya bahwa angel memiliki kompetensi yang cukup dalam bidang politik karena ia dapat cepat belajar soal politik .",angel adalah entitas person
"menurut dia , bukan kih yang mengganggu pemerintahan jokowi .",kih adalah entitas organization
"menurut dia , bukan kih yang mengganggu pemerintahan jokowi .",jokowi adalah entitas person
"misalnya aburizal bakrie atau prabowo subianto .",aburizal bakrie adalah entitas person
"misalnya aburizal bakrie atau prabowo subianto .",prabowo subianto adalah entitas person
"iran memperkenalkan generasi terbaru rudal kapal jarak pendek dan pesawat tak berawak , minggu (24/8) , saat presiden hassan rouhani mengatakan doktrin militernya berdasarkan pada menghalau dan menghadapi ancaman dari negara asing .",hassan rouhani adalah entitas person
"ppatk , kamis lalu , mengungkap ada 21 transaksi mencurigakan yang melibatkan seorang anggota badan anggaran dpr .",ppatk adalah entitas organization
"ppatk , kamis lalu , mengungkap ada 21 transaksi mencurigakan yang melibatkan seorang anggota badan anggaran dpr .",badan anggaran dpr adalah entitas organization
"politisi pdip ini mengatakan langkahnya mengesahkan kepengurusan ppp kubu romahurmuziy sebagai upaya menjalankan amanat presiden jokowi yang memintanya segera menyelesaikan masalah kepengurusan ppp agar tidak memperkeruh keadaan .",pdip adalah entitas organization
"politisi pdip ini mengatakan langkahnya mengesahkan kepengurusan ppp kubu romahurmuziy sebagai upaya menjalankan amanat presiden jokowi yang memintanya segera menyelesaikan masalah kepengurusan ppp agar tidak memperkeruh keadaan .",ppp adalah entitas organization
"politisi pdip ini mengatakan langkahnya mengesahkan kepengurusan ppp kubu romahurmuziy sebagai upaya menjalankan amanat presiden jokowi yang memintanya segera menyelesaikan masalah kepengurusan ppp agar tidak memperkeruh keadaan .",romahurmuziy adalah entitas person
"politisi pdip ini mengatakan langkahnya mengesahkan kepengurusan ppp kubu romahurmuziy sebagai upaya menjalankan amanat presiden jokowi yang memintanya segera menyelesaikan masalah kepengurusan ppp agar tidak memperkeruh keadaan .",jokowi adalah entitas person
"politisi pdip ini mengatakan langkahnya mengesahkan kepengurusan ppp kubu romahurmuziy sebagai upaya menjalankan amanat presiden jokowi yang memintanya segera menyelesaikan masalah kepengurusan ppp agar tidak memperkeruh keadaan .",ppp adalah entitas organization
"djoko menyatakan kondisi masyarakat indonesia terpantau aman karena tak mudah terpancing oleh tindakan keras dari kelompok-kelompok tertentu .",djoko adalah entitas person
"bk juga menyebutkan ada tiga nama yang sudah disalah indentifikasi oleh dahlan , yaitu andi timo pangerang , muhammad hatta , dan m ichlas el qudsi .",bk adalah entitas organization
"bk juga menyebutkan ada tiga nama yang sudah disalah indentifikasi oleh dahlan , yaitu andi timo pangerang , muhammad hatta , dan m ichlas el qudsi .",dahlan adalah entitas person
"bk juga menyebutkan ada tiga nama yang sudah disalah indentifikasi oleh dahlan , yaitu andi timo pangerang , muhammad hatta , dan m ichlas el qudsi .",andi timo pangerang adalah entitas person
"bk juga menyebutkan ada tiga nama yang sudah disalah indentifikasi oleh dahlan , yaitu andi timo pangerang , muhammad hatta , dan m ichlas el qudsi .",muhammad hatta adalah entitas person
"bk juga menyebutkan ada tiga nama yang sudah disalah indentifikasi oleh dahlan , yaitu andi timo pangerang , muhammad hatta , dan m ichlas el qudsi .",m ichlas el qudsi adalah entitas person
"wakil ketua dpr fadli zon mengkritik pemerintahan joko widodo yang dinilainya lambat dalam melakukan eksekusi terhadap para terpidana mati kasus narkoba .",dpr adalah entitas organization
"wakil ketua dpr fadli zon mengkritik pemerintahan joko widodo yang dinilainya lambat dalam melakukan eksekusi terhadap para terpidana mati kasus narkoba .",fadli zon adalah entitas person
