Source sentence,Answer sentence
"Tapi Bouygues mengatakan laba paruh pertamanya tidak mengindikasikan tren sepanjang tahun karena sifat musiman yang tinggi dari kebanyakan aktivitas-aktivitas perusahaan .",Bouygues adalah entitas organization
"Kuota tersebut tidak akan ditambah sampai akhir tahun sesuai dengan kesepakatan antara pemerintah dengan DPR .",DPR adalah entitas organization
"Seperti perkembangan rekomendasi dari tim panitia khusus bentukan Dewan Perwakilan Rakyat hingga proses-proses penyidikan di Kejaksaan Agung .",Dewan Perwakilan Rakyat adalah entitas organization
"Seperti perkembangan rekomendasi dari tim panitia khusus bentukan Dewan Perwakilan Rakyat hingga proses-proses penyidikan di Kejaksaan Agung .",Kejaksaan Agung adalah entitas organization
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Partai Demokrat adalah entitas organization
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Didi Irawadi Syamsuddin adalah entitas person
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Partai Golkar adalah entitas organization
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Aburizal Bakrie adalah entitas person
"Rumah Husein besar .",Husein adalah entitas person
"Demikian dikatakan Wakil Sekretaris Jenderal PDIP Ahmad Basarah melalui pesan singkat , Kamis (29/1/2015) .",PDIP adalah entitas organization
"Demikian dikatakan Wakil Sekretaris Jenderal PDIP Ahmad Basarah melalui pesan singkat , Kamis (29/1/2015) .",Ahmad Basarah adalah entitas person
"Namun , hal yang terjadi Jokowi justru tampak tidak memegang kendali karena diintervensi sana-sini .",Jokowi adalah entitas person
"Beberapa insiden sebelumnya terjadi dari tembakan nyasar dari perang antara pasukan pemerintah Suriah dengan pasukan oposisi .",pemerintah Suriah adalah entitas organization
"Informasi yang diolah oleh SVM berasal dari hasil diagnosa darah pasien meliputi Hepatobiopsy , HCV-RNA , HCV gene-type , dan berbagai faktor lain sebanyak 30 jenis .",SVM adalah entitas organization
"Sebelumnya , Lingkaran Survei Indoensia (LSI) melakukan survei terkait kinerja Kabinet Indonesia Bersatu (KIB) II memasuki tahun politik .",Lingkaran Survei Indoensia (LSI) adalah entitas organization
"Sebelumnya , Lingkaran Survei Indoensia (LSI) melakukan survei terkait kinerja Kabinet Indonesia Bersatu (KIB) II memasuki tahun politik .",Kabinet Indonesia Bersatu (KIB) II adalah entitas organization
"Koalisi ini mengusung Prabowo Subianto - Hatta Rajasa sebagai calon presiden dan calon wakil presiden .",Prabowo Subianto adalah entitas person
"Koalisi ini mengusung Prabowo Subianto - Hatta Rajasa sebagai calon presiden dan calon wakil presiden .",Hatta Rajasa adalah entitas person
"Sedangkan untuk posisi sekteraris jenderal , Achsanul ingin agar dijabat oleh orang yang berkualifikasi , total bekerja untuk partai , dan bahkan kalau perlu digaji .",Achsanul adalah entitas person
"Perubahan tersebut diperlukan pada saat ini dengan mempertimbangkan fakta bahwa ketika peraturan itu dirancang pada tahun 1960 dan disahkan menjadi undang-undang , penyakit seperti Ebola tidak ada , kata Menteri Keadilan Sierra Leone Frank Kargbo kepada Reuters .",Frank Kargbo adalah entitas person
"Perubahan tersebut diperlukan pada saat ini dengan mempertimbangkan fakta bahwa ketika peraturan itu dirancang pada tahun 1960 dan disahkan menjadi undang-undang , penyakit seperti Ebola tidak ada , kata Menteri Keadilan Sierra Leone Frank Kargbo kepada Reuters .",Reuters adalah entitas organization
"Ketiga saksi yang mengenakan cadar ialah Neneng Sri Wahyuni , Yulianis , dan Oktarina Putri .",Neneng Sri Wahyuni adalah entitas person
"Ketiga saksi yang mengenakan cadar ialah Neneng Sri Wahyuni , Yulianis , dan Oktarina Putri .",Yulianis adalah entitas person
"Ketiga saksi yang mengenakan cadar ialah Neneng Sri Wahyuni , Yulianis , dan Oktarina Putri .",Oktarina Putri adalah entitas person
"Meskipun tak ada larangan pemerintah bagi perempuan untuk mengemudikan mobil , sangat langka untuk melihat perempuan pengemudi di Kabul serta kota besar lain di Afghanistan .",Kabul adalah entitas location
"Meskipun tak ada larangan pemerintah bagi perempuan untuk mengemudikan mobil , sangat langka untuk melihat perempuan pengemudi di Kabul serta kota besar lain di Afghanistan .",Afghanistan adalah entitas location
"Temuan ini juga telah disampaikan kepada DPR , Kamis lalu .",DPR adalah entitas organization
"Mereka adalah spesies Diadectes absitus dan Orobates pabsti yang fosilnya ditemukan di Formasi Tambach di Jerman bagian tengah .",Formasi Tambach adalah entitas location
"Mereka adalah spesies Diadectes absitus dan Orobates pabsti yang fosilnya ditemukan di Formasi Tambach di Jerman bagian tengah .",Jerman adalah entitas location
"Ide untuk membuat salep dari darah sapi ini menurut Riefky , salah satu anggota tim lainnya , melihat langsung proses pemotongan sapi di Rumah Potong Hewan (RPH) , Giwangan , Yogyakarta .",Riefky adalah entitas person
"Ide untuk membuat salep dari darah sapi ini menurut Riefky , salah satu anggota tim lainnya , melihat langsung proses pemotongan sapi di Rumah Potong Hewan (RPH) , Giwangan , Yogyakarta .",Rumah Potong Hewan (RPH) adalah entitas location
"Ide untuk membuat salep dari darah sapi ini menurut Riefky , salah satu anggota tim lainnya , melihat langsung proses pemotongan sapi di Rumah Potong Hewan (RPH) , Giwangan , Yogyakarta .",Giwangan adalah entitas location
"Ide untuk membuat salep dari darah sapi ini menurut Riefky , salah satu anggota tim lainnya , melihat langsung proses pemotongan sapi di Rumah Potong Hewan (RPH) , Giwangan , Yogyakarta .",Yogyakarta adalah entitas location
"Menkokesra Agung Laksono yang berasal dari Partai Golkar menegaskan semua Menteri dari Golkar sudah menyampaikan kepada Ketua Umumnya bahwa mereka tidak bisa berkampanye di hari kerja .",Agung Laksono adalah entitas person
"Menkokesra Agung Laksono yang berasal dari Partai Golkar menegaskan semua Menteri dari Golkar sudah menyampaikan kepada Ketua Umumnya bahwa mereka tidak bisa berkampanye di hari kerja .",Partai Golkar adalah entitas organization
"Menkokesra Agung Laksono yang berasal dari Partai Golkar menegaskan semua Menteri dari Golkar sudah menyampaikan kepada Ketua Umumnya bahwa mereka tidak bisa berkampanye di hari kerja .",Golkar adalah entitas organization
"Oleh Presiden Susilo Bambang Yudhoyono , Djoko diberi mandat untuk mengawal proses Pemilu 2014 secara keseluruhan .",Susilo Bambang Yudhoyono adalah entitas person
"Oleh Presiden Susilo Bambang Yudhoyono , Djoko diberi mandat untuk mengawal proses Pemilu 2014 secara keseluruhan .",Djoko adalah entitas person
"Tembakan roket dari Suriah menghantam sektor Dataran Tinggi Golan yang dikuasai Israel , Minggu (24/8) , tapi tidak ada laporan korban jiwa .",Suriah adalah entitas location
"Tembakan roket dari Suriah menghantam sektor Dataran Tinggi Golan yang dikuasai Israel , Minggu (24/8) , tapi tidak ada laporan korban jiwa .",Dataran Tinggi Golan adalah entitas location
"Presiden Susilo Bambang Yudhoyono meminta agar kalangan perbankan nasional mendukung pertumbuhan ekonomi yang berkualitas growth with equity dengan memberikan kredit pada sektor produktif dan sektor UMKM .",Susilo Bambang Yudhoyono adalah entitas person
"Miran Shah , kata jurubicara Mayjen Shaukat Sultan kepada DPA .",Miran Shah adalah entitas person
"Miran Shah , kata jurubicara Mayjen Shaukat Sultan kepada DPA .",Shaukat Sultan adalah entitas person
"Miran Shah , kata jurubicara Mayjen Shaukat Sultan kepada DPA .",DPA adalah entitas organization
"Menteri Pertahanan Amerika Serikat , Robert Gates , Selasa bertemu dengan Raja Jordania Abdullah II di tengah lawatan yang bertujuan menggalang dukungan bagi pemerintah Irak dan menghadapi semakin luasnya pengaruh Iran di Timur Tengah .",Robert Gates adalah entitas person
"Menteri Pertahanan Amerika Serikat , Robert Gates , Selasa bertemu dengan Raja Jordania Abdullah II di tengah lawatan yang bertujuan menggalang dukungan bagi pemerintah Irak dan menghadapi semakin luasnya pengaruh Iran di Timur Tengah .",Jordania adalah entitas location
"Menteri Pertahanan Amerika Serikat , Robert Gates , Selasa bertemu dengan Raja Jordania Abdullah II di tengah lawatan yang bertujuan menggalang dukungan bagi pemerintah Irak dan menghadapi semakin luasnya pengaruh Iran di Timur Tengah .",Abdullah II adalah entitas person
"Menteri Pertahanan Amerika Serikat , Robert Gates , Selasa bertemu dengan Raja Jordania Abdullah II di tengah lawatan yang bertujuan menggalang dukungan bagi pemerintah Irak dan menghadapi semakin luasnya pengaruh Iran di Timur Tengah .",pemerintah Irak adalah entitas organization
"Menteri Pertahanan Amerika Serikat , Robert Gates , Selasa bertemu dengan Raja Jordania Abdullah II di tengah lawatan yang bertujuan menggalang dukungan bagi pemerintah Irak dan menghadapi semakin luasnya pengaruh Iran di Timur Tengah .",Timur Tengah adalah entitas location
"Yang terjadi di Pantura adalah panic buying karena ada isu BBM premium kosong .",Pantura adalah entitas location
"Kantor berita resmi IRNA melaporkan Rudal Ghadir , dengan jangkauan 100 kilometer (62 mil) dirancang untuk memusnahkan target di laut .",IRNA adalah entitas organization
"Hidayat dan Airlangga mundur karena menganggap ada proses yang tidak demokratis dan tidak fair dalam Munas IX yang berlangsung di Bali .",Hidayat adalah entitas person
"Hidayat dan Airlangga mundur karena menganggap ada proses yang tidak demokratis dan tidak fair dalam Munas IX yang berlangsung di Bali .",Airlangga adalah entitas person
"Hidayat dan Airlangga mundur karena menganggap ada proses yang tidak demokratis dan tidak fair dalam Munas IX yang berlangsung di Bali .",Bali adalah entitas location
"Ketua Dewan Pertimbangan Partai Golkar Akbar Tandjung kembali menegaskan tidak ada evaluasi dalam pencapresan Aburizal Bakrie .",Partai Golkar adalah entitas organization
"Ketua Dewan Pertimbangan Partai Golkar Akbar Tandjung kembali menegaskan tidak ada evaluasi dalam pencapresan Aburizal Bakrie .",Akbar Tandjung adalah entitas person
"Ketua Dewan Pertimbangan Partai Golkar Akbar Tandjung kembali menegaskan tidak ada evaluasi dalam pencapresan Aburizal Bakrie .",Aburizal Bakrie adalah entitas person
"Sebelumnya , Mesa telah menolak proposal umum dari StatesWest untuk menggabungkan kedua perusahaan pengangkutan dalam beberapa cara .",Mesa adalah entitas organization
"Sebelumnya , Mesa telah menolak proposal umum dari StatesWest untuk menggabungkan kedua perusahaan pengangkutan dalam beberapa cara .",StatesWest adalah entitas organization
"Yoseph Kaburuan , pelatih BEI , menerangkan , banyak masyarakat sering salah persepsi tentang pasar modal .",Yoseph Kaburuan adalah entitas person
"Yoseph Kaburuan , pelatih BEI , menerangkan , banyak masyarakat sering salah persepsi tentang pasar modal .",BEI adalah entitas organization
"Delapan orang itu merasa dirugikan lantaran pada 9 Juli 2014 kehilangan pendapatan karena ada penyelenggaraan pemilu presiden , ujar Firman .",Firman adalah entitas person
"Gugatan itu dilayangkan semata-mata untuk membuktikan adanya perbuatan melawan hukum yang dilakukan KPU , kata Firman .",KPU adalah entitas organization
"Gugatan itu dilayangkan semata-mata untuk membuktikan adanya perbuatan melawan hukum yang dilakukan KPU , kata Firman .",Firman adalah entitas person
"Tentu menggunakan bahasa Indonesia dan bahasa Arab , ujar Onim .",Onim adalah entitas person
"Saya sudah melihat sendiri lumpur Lapindo ini . Dalam posisi ini , negara harusnya hadir sebagai representasi kedaulatan rakyat , ujar Jokowi saat mengunjungi lokasi luapan lumpur Lapindo , Kamis (29/5/2014) .",lumpur Lapindo adalah entitas location
"Saya sudah melihat sendiri lumpur Lapindo ini . Dalam posisi ini , negara harusnya hadir sebagai representasi kedaulatan rakyat , ujar Jokowi saat mengunjungi lokasi luapan lumpur Lapindo , Kamis (29/5/2014) .",Jokowi adalah entitas person
"Saya sudah melihat sendiri lumpur Lapindo ini . Dalam posisi ini , negara harusnya hadir sebagai representasi kedaulatan rakyat , ujar Jokowi saat mengunjungi lokasi luapan lumpur Lapindo , Kamis (29/5/2014) .",lokasi luapan lumpur Lapindo adalah entitas location
"Suhardi pantang makan makanan yang terbuat dari gandum .",Suhardi adalah entitas person
"Ketua Fraksi PKB Marwan Jafar mengatakan adanya peluang politik uang sebagai jalan pintas bagi calon legislatif (caleg) untuk menjadi anggota DPR .",PKB adalah entitas organization
"Ketua Fraksi PKB Marwan Jafar mengatakan adanya peluang politik uang sebagai jalan pintas bagi calon legislatif (caleg) untuk menjadi anggota DPR .",Marwan Jafar adalah entitas person
"Ketua Fraksi PKB Marwan Jafar mengatakan adanya peluang politik uang sebagai jalan pintas bagi calon legislatif (caleg) untuk menjadi anggota DPR .",DPR adalah entitas organization
"Menurut Rahmad , dalam darah mengandung platelet .",Rahmad adalah entitas person
"Pesawat tersebut sebelumnya lepas landas dari Nouakchott , ibukota negara Afrika barat laut itu , dan melakukan persinggahan di Nouadhibou .",Nouakchott adalah entitas location
"Pesawat tersebut sebelumnya lepas landas dari Nouakchott , ibukota negara Afrika barat laut itu , dan melakukan persinggahan di Nouadhibou .",Afrika adalah entitas location
"Pesawat tersebut sebelumnya lepas landas dari Nouakchott , ibukota negara Afrika barat laut itu , dan melakukan persinggahan di Nouadhibou .",Nouadhibou adalah entitas location
"Gugatan ke PN Jakpus berada pada ranah pidana , kata Firman .",PN Jakpus adalah entitas organization
"Gugatan ke PN Jakpus berada pada ranah pidana , kata Firman .",Firman adalah entitas person
"Pertamina mendorong agar orang-orang mampu membeli BBM non subsidi seperti Pertamax , agar tak terjadi antrean kendaraan .",Pertamina adalah entitas organization
"Pasukan Misrata telah menolak Dewan Perwakilan Rakyat yang baru , dengan kampanye kelompok liberal dan pengacara untuk sistem federal menunjukkan sinyal kuat .",Pasukan Misrata adalah entitas organization
"Pasukan Misrata telah menolak Dewan Perwakilan Rakyat yang baru , dengan kampanye kelompok liberal dan pengacara untuk sistem federal menunjukkan sinyal kuat .",Dewan Perwakilan Rakyat adalah entitas organization
"Menurut Basarah , pertemuan dua tokoh bangsa itu akan mencairkan suasana dan ketegangan politik antara pemerintah dan parlemen .",Basarah adalah entitas person
"Oleh karena itu , sebaiknya tidak mendekatinya di saat tertentu , kata Cut Meutia yang mengaku telah melihat hewan tersebut .",Cut Meutia adalah entitas person
"Polisi Spanyol hari Jumat menginterogasi seorang pria Mauritania berusia 32 tahun yang membajak sebuah pesawat Boeing 737 yang sedang dalam perjalanan dari Mauritania menuju Las Palmas di Kepulauan Canary , Spanyol , kata polisi .",Mauritania adalah entitas location
"Polisi Spanyol hari Jumat menginterogasi seorang pria Mauritania berusia 32 tahun yang membajak sebuah pesawat Boeing 737 yang sedang dalam perjalanan dari Mauritania menuju Las Palmas di Kepulauan Canary , Spanyol , kata polisi .",Las Palmas adalah entitas location
